Officiality,Name,Size,Type,Alignment,AC,HP,Normal,Flying,Swim,Burrow,Climb,STR,DEX,CON,INT,WIS,CHA,Saving Throws,Skills,WRI,Senses,Languages,CR,XP,Unknown,All Environments,Arctic,Coastal,Desert,Forest,Grassland,Hills,Jungle,Mountain,Swamp,Underdark,Underwater,Urban,Additional,Source,Author
"https://www.dndbeyond.com/avatars/thumbnails/25746/711/100/100/637880558094280837.jpeg ",Titivilus,Medium,Fiend,LE,20,127,40 ft.,fly 60 ft.,,,,19,22,17,24,22,26,"DEX, CON, WIS, CHA","Deception, Insight, Intimidation, Persuasion","Coldres, nonmagicalres, nonsilveredres, fireimmu, poisonimmu, charmedimmmu, exhaustionimmu, frightenedimmu, poisonedimmu",Darkvision 120,"All, telepathy 120",16,15000,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Innate Spellcasting, Legendary, Lair, Magic Resistance, Magic Weapons, Regeneration, Ventriloquism",Monster Manual,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/25746/714/100/100/637880558097901257.jpeg ",Tlincalli,Large,Monstrosity,NE,15,85,40 ft.,,,,,16,13,16,8,12,8,-,"Perception, Stealth, Survival",-,Darkvision 60,Own,5,1800,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/39/274/100/100/636411144232064015.jpeg ",Topi,Small,Undead,CE,13,13,30 ft.,,,,,7,15,12,6,10,5,-,-,"Bludgeoningres, poisonimmu, poisonedimmu",Darkvision 60,Alive,0.5,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Turn Resistance, Undead Fortitude",Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/25746/717/100/100/637880558102491775.jpeg ",Tortle,Medium,Humanoid,LG,17,22,30 ft.,,,,,15,10,12,11,13,12,-,"Athletics, Survival",-,-,"Aquan, Common",0.25,50,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Hold Breath,Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/25746/717/100/100/637880558102491775.jpeg ",Tortle Druid,Medium,Humanoid,LN,17,33,30 ft.,,,,,14,10,12,11,15,12,-,"Animal Handling, Nature, Survival",-,-,"Aquan, Common",2,450,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Hold Breath, Normal Spellcasting",Volo's Guide to Monsters,Wizards of the Coast
https://www.dndbeyond.com/avatars/thumbnails/25746/720/100/100/637880558107442112.jpeg,Transmuter,Medium,Humanoid,ANY,12,40,30 ft.,,,,,9,14,11,17,12,11,"INT, WIS","Arcana, History",-,-,Any,5,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Normal Spellcasting, Transmuter's Stone",Princes of the Apocalypse,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/25746/723/100/100/637880558111152544.jpeg ",Trapper,Large,Monstrosity,U,13,85,10 ft.,,,,climb 10 ft.,17,10,17,2,13,4,-,Stealth,-,"Blindsight 30, Darkvision 60",-,3,700,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"False Appearance, Spider Climb",Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/0/96/100/100/636252740537360603.jpeg ",Treant,Huge,Plant,CG,16,138,30 ft.,,,,,23,8,21,12,16,12,-,-,"Bludgeoningres, piercingres, fireweak",-,"Common, Druidic, Elvish, Sylvan",9,5000,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"False Appearance, Siege Monster",Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/13270/406/100/100/637382194423727970.jpeg ",Tree,Huge,Plant,NE,15,149,30 ft.,,,,,23,10,20,6,10,3,-,-,"Blindedimmu, deafenedimmu",Blindsight 60,"Common, Druidic",7,2900,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"False, Siege",Monster Manual,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/13/143/100/100/636357410104480816.jpeg ",Tressym,Tiny,Beast,CN,12,5,40 ft.,fly 40 ft.,,,climb 30 ft.,3,15,10,11,12,12,-,"Perception, Stealth","Poisonimmu, poisonedimmu",Darkvision 60,Common,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Detect Invisibility, Keen Smell, Poison Sense",Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/30/790/100/100/636395110774550257.jpeg ",Tri-Flower Frond,Medium,Plant,U,10,11," 5 ft.",,,,,1,10,12,1,10,1,-,-,"Blindedimmu, deafenedimmu, exhaustionimmu, proneimmu",Blindsight 30,-,0.5,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/content/1-0-2698-0/skins/waterdeep/images/icons/monsters/humanoid.jpg ",Tribal Warrior,Medium,Humanoid,ANY,12,11,30 ft.,,,,,13,11,12,8,11,8,-,-,-,-,Any,0.125,25,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Pack Tactics,Princes of the Apocalypse,Wizards of the Coast
"https://www.dndbeyond.com/content/1-0-2698-0/skins/waterdeep/images/icons/monsters/beast.jpg ",Triceratops,Huge,Beast,U,13,95,50 ft.,,,,,22,9,17,2,11,5,-,-,-,-,-,5,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Trampling Charge,Monster Manual,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/16/507/100/100/636376314169663266.jpeg ",Tridrone,Medium,Construct,LN,15,16,30 ft.,,,,,12,13,12,9,10,9,-,-,-,Truesight 120,Modron,0.5,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Axiomatic Mind, Disintegration",Mordenkainen's Tome of Foes,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/9/107/100/100/636323540009881206.jpeg ",Troglodyte,Medium,Humanoid,CE,11,13,30 ft.,,,,,14,10,14,6,10,6,-,Stealth,-,Darkvision 60,Own,0.25,50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Chameleon Skin, Stench, Sunlight Sensitivity",Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/content/1-0-2698-0/skins/waterdeep/images/icons/monsters/humanoid.jpg ",Troglodyte Champion of Laogzed,Medium,Humanoid,CE,14,59,30 ft.,,,,,18,12,18,8,12,12,-,"Athletics, Intimidation, Stealth",-,Darkvision 60,Own,3,700,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Chameleon Skin, Stench, Sunlight Sensitivity",Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/0/94/100/100/636252739681609582.jpeg ",Troll,Large,Giant,CE,15,84,30 ft.,,,,,18,13,20,7,9,7,-,Perception,-,Darkvision 60,Giant,5,1800,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Keen Smell, Regeneration",Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/16/463/100/100/636376286997146437.jpeg ",Twig Blight,Small,Plant,NE,13,4,20 ft.,,,,,6,13,12,4,8,3,-,Stealth,"Fireweak, blindedimmu, deafenedimmu",Blindsight 60,Common,0.125,25,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False Appearance,Monster Manual,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/16/593/100/100/636376369003590492.jpeg ",Tyrannosaurus Rex,Huge,Beast,U,13,136,50 ft.,,,,,25,10,19,2,12,9,-,Perception,-,-,-,8,3900,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,Monster Manual,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/16/593/100/100/636376369003590492.jpeg ",Tyrannosaurus Rex Zombie,Huge,Undead,U,11,136,40 ft.,,,,,25,6,19,1,3,5,-,-,"Poisonimmu, poisonedimmu",Darkvision 60,-,8,3900,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Disgorge Undead Fortitude,Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/25746/725/100/100/637880558113812167.jpeg ",Ulitharid,Large,Aberration,LE,15,127,30 ft.,,,,,15,12,15,21,19,21,"INT, WIS, CHA","Arcana, Insight, Perception, Stealth",-,Darkvision 120,"Deep Speech, Undercommon, telepathy 2 miles",9,5000,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Creature Sense, Magic Resistance, Psionic Hub, Innate SPellcasting (Psionics)",Monster Manual,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/8/694/100/100/636315012643988840.jpeg ",Ultroloth,Medium,Fiend,NE,19,153,30 ft.,fly 60 ft.,,,,16,16,18,18,15,19,-,"Intimidation, Perception, Stealth","Coldres, fireres, lightningres, nonmagicalres, acidimmu, poisonimmu, charmedimmu, frightenedimmu, poisonedimmu",Truesight 120,"Abyssal, Infernal, telepathy 120",13,10000,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Innate Spellcasting, Magic Resistance, Magic Weapons",Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/16/589/100/100/636376367240366500.jpeg ",Umber Hulk,Large,Monstrosity,CE,18,93,30 ft.,,,burrow 20 ft.,,20,13,16,9,10,10,-,-,-,Darkvision 120,Own,5,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Confusing Gaze, Tunneler",Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/0/92/100/100/636252739248329331.jpeg ",Unicorn,Large,Celestial,LG,12,67,50 ft.,,,,,18,14,15,11,17,16,-,-,"Poisonimmu, charmedimmu, paralyzedimmu, poisonedimmu",Darkvision 60,"Celestial, Elvish, Sylvan, telepathy 60",5,1800,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Legendary, Lair, Charge, Innate Spellcasting, Magic Resistance, Magic Weapons",Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/13/145/100/100/636357410347021663.jpeg ",Uthgardt Shaman,Medium,Humanoid,NE,13,38,30 ft.,,,,,14,12,13,10,15,12,-,"Medicine, Nature, Perception, Survival",-,-,"Bothii, COmmon",2,450,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Innate Spellcasting,Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/0/90/100/100/636252738664754793.jpeg ",Vampire,Medium,Undead,LE,16,144,30 ft.,,,,,18,18,18,17,15,18,"DEX, WIS, CHA","Perception, Stealth","Necroticres, nonmagicalres",Darkvision 120,Any,13,10000,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Shapechanger, Legendary, Lair, Misty Escape, Regeneration, Spider Climb, Vampire Weaknesses, Forbiddance, Harmed by Running Water, Sunlight Hypersensitivity, Stake to the Heart",Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/0/88/100/100/636252738148214661.jpeg ",Vampire Spawn,Medium,Undead,NE,15,82,30 ft.,,,,,16,16,16,11,10,12,"DEX, WIS","Perception, Stealth","Necroticres, nonmagicalres",Darkvision 60,Any,5,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Regeneration, Spider Climb, Vampire Weaknesses, Forbiddance, Harmed by Running Water, Stake to the Heart, Sunlight Hypersensitivity",Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/content/1-0-2698-0/skins/waterdeep/images/icons/monsters/aberration.jpg ",Vampiric Ixitxachitl,Medium,Aberration,CE,16,44,,,swim 30 ft.,,,14,18,13,12,13,7,-,-,-,Darkvision 60,"Abyssal, Own",2,450,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Regeneration,Monster Manual,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/25746/728/100/100/637880558117993102.jpeg ",Vampiric Mist,Medium,Undead,CE,13,30,,fly 30 ft.,,,,6,16,16,6,12,7,WIS,-,"Acidres, coldres, lightningres, necroticres, thunderres, nonmagicalres, poisonimmu, charmedimmu, exhaustionimmu, grappledimmu, paralyzedimmu, petrifiedimmu, poisonedimmu, proneimmu, restrainedimmu",Darkvision 60,-,3,700,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Life Sense, Forbiddance, Misty Form, Sunlight Hypersensitivity",Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/25746/731/100/100/637880558121342995.jpeg ",Vargouille,Tiny,Fiend,CE,12,13," 5 ft.",fly 40 ft.,,,,6,14,14,4,7,2,-,-,"Coldres, fireres, lightningres, poisonimmu, poisonedimmu",Darkvision 60,"Abyssal, Infernal, Any",1,200,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-,Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/9/805/100/100/636332068277599319.jpeg ",Vegepygmy,Small,Plant,N,13,9,30 ft.,,,,,7,14,13,6,11,7,-,"Perception, Stealth","Lightningres, piercingres",Darkvision 60,Own,0.25,50,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Plant Camouflage, Regeneration",Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/25746/735/100/100/637880558127183918.jpeg ",Vegepygmy Chief,Small,Plant,N,14,33,30 ft.,,,,,14,14,14,7,12,9,-,"Perception, Stealth","Lightningres, piercingres",Darkvision 60,Own,2,450,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Plant Camouflage, Regeneration",Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/content/1-0-2698-0/skins/waterdeep/images/icons/monsters/beast.jpg ",Velociraptor,Tiny,Beast,U,13,10,30 ft.,,,,,6,14,13,4,12,6,-,Perception,-,-,-,0.25,50,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pack Tactics,Monster Manual,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/25746/737/100/100/637880558131014370.jpeg ",Venom Troll,Large,Giant,CE,15,94,30 ft.,,,,,18,13,20,7,9,7,-,Perception,"Poisonimmu, poisonedimmu",Darkvision 60,Giant,7,2900,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Keen Smell, Poison Splash, Regeneration",Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/content/1-0-2698-0/skins/waterdeep/images/icons/monsters/humanoid.jpg ",Veteran,Medium,Humanoid,ANY,17,58,30 ft.,,,,,16,13,14,10,11,10,-,"Athletics, Perception",-,-,Any,3,700,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,-,Princes of the Apocalypse,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/16/465/100/100/636376287267875128.jpeg ",Vine Blight,Medium,Plant,NE,12,26,30 ft.,,,,,15,8,14,5,10,3,-,-,"Blindedimmu, deafenedimmu",Blindsight 60,Common,0.5,100,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False Appearance,Monster Manual,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/29317/505/100/100/638004853117795138.jpeg ",Violet Fungus,Medium,Plant,U,5,18," 5 ft.",,,,,3,1,10,1,3,1,-,-,"Blindedimmu, deafenedimmu, frightenedimmu",Blindsight 30,-,0.25,50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,False Appearance,Monster Manual,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/0/86/100/100/636252737537689724.jpeg ",Vrock,Large,Fiend,CE,15,104,40 ft.,fly 60 ft.,,,,17,15,18,8,13,8,"DEX, WIS, CHA",-,"Coldres, fireres, lightningres, nonmagicalres, poisonimmu, poisonedimmu",Darkvision 120,"Abyssal, telepathy 120",6,2300,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Magic Resistance,Monster Manual,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/37782/660/100/100/638342873898404073.jpeg ",Vulture,Medium,Beast,U,10,5,10 ft.,fly 50 ft.,,,,7,10,13,2,12,4,-,Perception,-,-,-,0,10,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Keen Sight, Keen Smell, Pack Tactics",Mordenkainen's Tome of Foes,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/25746/740/100/100/637880558135394639.jpeg ",War Priest,Medium,Humanoid,ANY,18,117,30 ft.,,,,,16,10,14,11,17,13,"CON, WIS","Intimidation, Religion",-,-,Any,9,5000,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Normal Spellcasting,Princes of the Apocalypse,Wizards of the Coast
"https://www.dndbeyond.com/content/1-0-2698-0/skins/waterdeep/images/icons/monsters/beast.jpg ",Warhorse,Large,Beast,U,11,19,60 ft.,,,,,18,12,13,2,12,7,-,-,-,-,-,0.5,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Trampling Charge,Mordenkainen's Tome of Foes,Wizards of the Coast
"https://www.dndbeyond.com/content/1-0-2698-0/skins/waterdeep/images/icons/monsters/undead.jpg ",Warhorse Skeleton,Large,Undead,LE,13,22,60 ft.,,,,,18,12,15,2,8,5,-,-,"Bludgeoningweak, poisonimmu, exhaustionimmu, poisonedimmu",Darkvision 60,-,0.5,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/content/1-0-2698-0/skins/waterdeep/images/icons/monsters/humanoid.jpg ",Warlock of the Archfey,Medium,Humanoid,ANY,11,49,30 ft.,,,,,9,13,11,11,12,18,"WIS, CHA","Arcana, Deception, nature, Persuasion",Charmedimmu,-,Any,4,1100,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Innate Spellcasting, Normal Spellcasting",Princes of the Apocalypse,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/9/859/100/100/636332958160675507.jpeg ",Warlock of the Fiend,Medium,Humanoid,ANY,12,78,30 ft.,,,,,10,14,15,12,12,18,"WIS, CHA","Arcana, Deception, Persuasion, Religion","Nonmagicalres, nonsilveredres",Darkvision 60,Any,7,2900,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Innate SPellcasting, Normal Spellcasting, Dark One's Own Luck",Princes of the Apocalypse,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/25746/742/100/100/637880558137894942.jpeg ",Warlock of the Great Old One,Medium,Humanoid,ANY,12,91,30 ft.,,,,,9,14,15,12,12,18,"WIS, CHA","Arcana, History",Psychicres,Darkvision 60,"Any, telepathy 30",6,2300,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"Innate Spellcasting, Normal Spellcasting, Whispering Aura",Princes of the Apocalypse,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/25746/744/100/100/637880558140695254.jpeg ",Warlord,Medium,Humanoid,ANY,18,229,30 ft.,,,,,20,16,18,12,12,18,"STR, DEX, CON","Athletics, Intimidation, Perception, Persuasion",-,-,Any,12,8400,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Indomitable, Survivor",Princes of the Apocalypse,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/25746/746/100/100/637880558143835391.jpeg ",Wastrilith,Large,Fiend,CE,18,157,30 ft.,,swim 80 ft.,,,19,18,21,19,12,14,"STR, CON",-,"Coldres, fireres, lightningres, nonmagicalres, poisonres, poisonedres",Darkvision 120,"Abyssal, telepathy 120",13,10000,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Amphibious, Corrupt Water, Magic Resistance, Undertow",Monster Manual,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/0/83/100/100/636252736680156328.jpeg ",Water Elemental,Large,Elemental,N,14,114,30 ft.,,swim 90 ft.,,,18,14,18,5,10,8,-,-,"Acidres, nonmagicalres, poisonimmu, exhaustionimmu, grappledimmu, paralyzedimmu, petrifiedimmu, poisonedimmu, proneimmu, restrainedimmu, unconsciousimmu",Darkvision 60,Aquan,5,1800,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"Water Form, Freeze",Monster Manual,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/25746/749/100/100/637880558148065872.jpeg ",Water Elemental Myrmidon,Medium,Elemental,N,18,127,40 ft.,,swim 40 ft.,,,18,14,15,8,10,10,-,-,"Acidres, nonmagicalres, poisonimmu, paralyzedimmu, petrifiedimmu, poisonedimmu, proneimmu",Darkvision 60,"Aquan, Any",7,2900,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Magic Weapons,Monster Manual,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/16/591/100/100/636376367493746277.jpeg ",Water Weird,Large,Elemental,N,13,58,,,swim 60 ft.,,,17,16,13,11,10,10,-,-,"Fireres, nonmagicalres, poisonimmu, exhaustionimmu, grappledimmu, paralyzedimmu, poisonedimmu, restrainedimmu, proneimmu, unconsciousimmu",Blindsight 30,Aquan,3,700,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Invisible in Water, Water Bound",Volo's Guide to Monsters,Wizards of the Coast
"https://www.dndbeyond.com/content/1-0-2698-0/skins/waterdeep/images/icons/monsters/beast.jpg ",Weasel,Tiny,Beast,U,13,1,30 ft.,,,,,3,16,8,2,12,3,-,"Perception, Stealth",-,-,-,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Keen Hearing, Keen Smell",Mordenkainen's Tome of Foes,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/0/81/100/100/636252736004985361.jpeg ",Werebear,Medium,Humanoid,NG,11,135,40 ft.,,,,climb 30 ft.,19,10,17,11,12,12,-,Perception,"Nonmagicalimmu, nonsilveredimmu",-,Common,5,1800,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Shapechanger, Keen Smell",Monster Manual,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/0/79/100/100/636252735506215124.jpeg ",Wereboar,Medium,Humanoid,NE,11,78,40 ft.,,,,,17,10,15,10,11,8,-,Perception,"Nonmagicalimmu, nonsilveredimmu",-,Common,4,1100,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Shapechanger, Charge, Relentless",Monster Manual,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/0/77/100/100/636252735120780359.jpeg ",Wererat,Medium,Humanoid,LE,12,33,30 ft.,,,,,10,15,12,11,10,8,-,"Perception, Stealth","Nonmagicalimmu, nonsilveredimmu",Darkvision 60,Common,2,450,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Shapechanger, Keen Smell",Monster Manual,Wizards of the Coast
"https://www.dndbeyond.com/avatars/thumbnails/16464/596/100/100/637515969681838931.jpeg ",Wereraven,Medium,Humanoid,LG,12,31,30 ft.,,,,,10,15,11,13,15,14,-,"Insight, Perception","Nonmagicalimmu, nonsilveredimmu",-,Common,2,450,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Shapechanger, Mimicry",Monster Manual,Wizards of the Coast
